Linux 2.6.32-431.el6.i686 (bogon) 	06/09/2019 	_i686_	(24 CPU)

12:00:01 AM       DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
11:00:01 AM  dev253-0      0.40      0.00      3.23      8.00      0.00      9.54      3.48      0.14
11:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM    dev8-0      0.32      0.00      3.28     10.36      0.00      9.40      4.82      0.15
11:10:01 AM  dev253-0      0.41      0.00      3.24      8.00      0.00      9.16      3.77      0.15
11:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM    dev8-0      0.28      0.00      2.96     10.63      0.00      8.75      5.07      0.14
11:20:01 AM  dev253-0      0.37      0.00      2.96      8.00      0.00      8.91      3.81      0.14
11:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM    dev8-0      0.30      0.00      2.98     10.08      0.00      9.40      5.14      0.15
11:30:01 AM  dev253-0      0.37      0.00      2.98      8.00      0.00      9.30      4.08      0.15
11:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM    dev8-0      0.28      0.00      2.92     10.43      0.00      8.84      4.99      0.14
11:40:01 AM  dev253-0      0.37      0.00      2.92      8.00      0.00      8.87      3.83      0.14
11:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM    dev8-0      0.34      0.00      3.70     10.92      0.00      9.27      5.00      0.17
11:50:01 AM  dev253-0      0.46      0.00      3.70      8.00      0.00      9.23      3.66      0.17
